Time	Channel A	Channel B
(ms)	(V)	(V)

1.20800000	5.81200800	6.31766700
1.21000000	5.81200800	6.31766700
1.21200000	5.72527100	6.31766700
1.21400000	5.72527100	6.31766700
1.21600000	5.72527100	6.31766700
1.21800000	5.72527100	6.31766700
1.22000000	5.72527100	6.31766700
1.22200000	5.72527100	6.23123800
1.22400000	5.72527100	6.31766700
1.22600000	5.72527100	6.23123800
1.22800000	5.72527100	6.23123800
1.23000000	5.72527100	6.23123800
1.23200000	5.72527100	6.23123800
1.23400000	5.72527100	6.23123800
1.23600000	5.72527100	6.23123800
1.23800000	5.72527100	6.23123800
1.24000000	5.72527100	6.14450000
1.24200000	5.72527100	6.14450000
1.24400000	5.72527100	6.14450000
1.24600000	5.72527100	6.14450000
1.24800000	5.63853400	6.14450000
1.25000000	5.72527100	6.14450000
1.25200000	5.72527100	6.14450000
1.25400000	5.72527100	6.14450000
1.25600000	5.72527100	6.05807100
1.25800000	5.72527100	6.14450000
1.26000000	5.72527100	6.05807100
1.26200000	5.72527100	6.05807100
1.26400000	5.63853400	6.05807100
1.26600000	5.63853400	6.05807100
1.26800000	5.72527100	6.05807100
1.27000000	5.72527100	6.05807100
1.27200000	5.63853400	6.05807100
1.27400000	5.72527100	6.05807100
1.27600000	5.72527100	5.97133400
1.27800000	5.63853400	5.97133400
1.28000000	5.63853400	5.97133400
1.28200000	5.63853400	5.97133400
1.28400000	5.63853400	5.97133400
1.28600000	5.63853400	5.97133400
1.28800000	5.63853400	5.97133400
1.29000000	5.63853400	5.97133400
1.29200000	5.63853400	5.97133400
1.29400000	5.63853400	5.88490400
1.29600000	5.63853400	5.97133400
1.29800000	5.63853400	5.97133400
1.30000000	5.63853400	5.88490400
1.30200000	5.55179600	5.88490400
1.30400000	5.63853400	5.88490400
1.30600000	5.63853400	5.88490400
1.30800000	5.63853400	5.88490400
1.31000000	5.63853400	5.79847400
1.31200000	5.63853400	5.88490400
1.31400000	5.63853400	5.79847400
1.31600000	5.55179600	5.79847400
1.31800000	5.63853400	5.79847400
1.32000000	5.63853400	5.79847400
1.32200000	5.55179600	5.79847400
1.32400000	5.63853400	5.79847400
1.32600000	5.55179600	5.79847400
1.32800000	5.55179600	5.79847400
1.33000000	5.55179600	5.71173700
1.33200000	5.55179600	5.71173700
1.33400000	5.55179600	5.71173700
1.33600000	5.55179600	5.71173700
1.33800000	5.55179600	5.79847400
1.34000000	5.55179600	5.71173700
1.34200000	5.55179600	5.71173700
1.34400000	5.55179600	5.71173700
1.34600000	5.55179600	5.71173700
1.34800000	5.55179600	5.71173700
1.35000000	5.55179600	5.71173700
1.35200000	5.55179600	5.62530800
1.35400000	5.55179600	5.62530800
1.35600000	5.55179600	5.62530800
1.35800000	5.55179600	5.62530800
1.36000000	5.55179600	5.62530800
1.36200000	5.55179600	5.62530800
1.36400000	5.55179600	5.62530800
1.36600000	5.46505900	5.62530800
1.36800000	5.46505900	5.62530800
1.37000000	5.55179600	5.53887800
1.37200000	5.55179600	5.53887800
1.37400000	5.46505900	5.62530800
1.37600000	5.55179600	5.53887800
1.37800000	5.46505900	5.53887800
1.38000000	5.46505900	5.53887800
1.38200000	5.55179600	5.53887800
1.38400000	5.55179600	5.53887800
1.38600000	5.46505900	5.53887800
1.38800000	5.46505900	5.53887800
1.39000000	5.46505900	5.53887800
1.39200000	5.46505900	5.53887800
1.39400000	5.46505900	5.45214100
1.39600000	5.46505900	5.45214100
1.39800000	5.46505900	5.45214100
1.40000000	5.46505900	5.45214100
1.40200000	5.46505900	5.45214100
1.40400000	5.46505900	5.45214100
1.40600000	5.46505900	5.36571100
1.40800000	5.46505900	5.45214100
1.41000000	5.46505900	5.36571100
1.41200000	5.46505900	5.36571100
1.41400000	5.46505900	5.36571100
1.41600000	5.46505900	5.36571100
1.41800000	5.46505900	5.36571100
1.42000000	5.37832200	5.36571100
1.42200000	5.46505900	5.36571100
1.42400000	5.37832200	5.36571100
1.42600000	5.37832200	5.36571100
1.42800000	5.37832200	5.36571100
1.43000000	5.37832200	5.27897400
1.43200000	5.37832200	5.27897400
1.43400000	5.37832200	5.27897400
1.43600000	5.37832200	5.27897400
1.43800000	5.37832200	5.27897400
1.44000000	5.37832200	5.27897400
1.44200000	5.37832200	5.27897400
1.44400000	5.37832200	5.27897400
1.44600000	5.37832200	5.27897400
1.44800000	5.37832200	5.27897400
1.45000000	5.37832200	5.27897400
1.45200000	5.37832200	5.27897400
1.45400000	5.37832200	5.27897400
1.45600000	5.37832200	5.27897400
1.45800000	5.37832200	5.19254400
1.46000000	5.37832200	5.19254400
1.46200000	5.37832200	5.19254400
1.46400000	5.37832200	5.19254400
1.46600000	5.37832200	5.19254400
1.46800000	5.37832200	5.19254400
1.47000000	5.29158400	5.19254400
1.47200000	5.37832200	5.19254400
1.47400000	5.37832200	5.19254400
1.47600000	5.37832200	5.19254400
1.47800000	5.37832200	5.10611500
1.48000000	5.37832200	5.10611500
1.48200000	5.37832200	5.19254400
1.48400000	5.29158400	5.10611500
1.48600000	5.29158400	5.19254400
1.48800000	5.29158400	5.10611500
1.49000000	5.29158400	5.10611500
1.49200000	5.29158400	5.10611500
1.49400000	5.29158400	5.10611500
1.49600000	5.29158400	5.10611500
1.49800000	5.29158400	5.10611500
1.50000000	5.29158400	5.10611500
1.50200000	5.29158400	5.10611500
1.50400000	5.29158400	5.10611500
1.50600000	5.29158400	5.01937700
1.50800000	5.29158400	5.01937700
1.51000000	5.29158400	5.01937700
1.51200000	5.29158400	5.01937700
1.51400000	5.29158400	5.01937700
1.51600000	5.29158400	5.01937700
1.51800000	5.29158400	5.01937700
1.52000000	5.29158400	5.01937700
1.52200000	5.29158400	5.01937700
1.52400000	5.29158400	5.01937700
1.52600000	5.29158400	5.01937700
1.52800000	5.29158400	5.01937700
1.53000000	5.29158400	5.01937700
1.53200000	5.20484700	5.01937700
1.53400000	5.29158400	5.01937700
1.53600000	5.20484700	5.01937700
1.53800000	5.29158400	5.01937700
1.54000000	5.20484700	4.93294800
