Time	Channel A	Channel B
(s)	(V)	(V)

0.00666000	1.73474400	7.26962300
0.00668000	1.82148100	7.26962300
0.00670000	1.82148100	7.26962300
0.00672000	1.82148100	7.26962300
0.00674000	1.73474400	7.26962300
0.00676000	1.82148100	7.26962300
0.00678000	1.82148100	7.18319400
0.00680000	1.82148100	7.18319400
0.00682000	1.82148100	7.18319400
0.00684000	1.82148100	7.18319400
0.00686000	1.82148100	7.09645700
0.00688000	1.82148100	7.09645700
0.00690000	1.82148100	7.09645700
0.00692000	1.90821900	7.09645700
0.00694000	1.90821900	7.01002700
0.00696000	1.90821900	7.01002700
0.00698000	1.90821900	6.92359700
0.00700000	1.90821900	7.01002700
0.00702000	1.90821900	6.92359700
0.00704000	1.90821900	6.92359700
0.00706000	1.90821900	6.83686000
0.00708000	1.90821900	6.75043100
0.00710000	1.90821900	6.75043100
0.00712000	1.90821900	6.75043100
0.00714000	1.90821900	6.75043100
0.00716000	1.99495600	6.66369300
0.00718000	1.99495600	6.66369300
0.00720000	1.99495600	6.57726400
0.00722000	1.99495600	6.49083400
0.00724000	1.99495600	6.49083400
0.00726000	1.99495600	6.40409700
0.00728000	1.99495600	6.40409700
0.00730000	1.99495600	6.31766700
0.00732000	1.99495600	6.31766700
0.00734000	1.99495600	6.23123800
0.00736000	1.99495600	6.23123800
0.00738000	2.08169300	6.14450000
0.00740000	2.08169300	6.05807100
0.00742000	2.08169300	6.05807100
0.00744000	2.08169300	5.97133400
0.00746000	2.08169300	5.97133400
0.00748000	2.08169300	5.88490400
0.00750000	2.08169300	5.79847400
0.00752000	2.08169300	5.79847400
0.00754000	2.08169300	5.71173700
0.00756000	2.16843000	5.62530800
0.00758000	2.16843000	5.62530800
0.00760000	2.16843000	5.53887800
0.00762000	2.16843000	5.53887800
0.00764000	2.16843000	5.45214100
0.00766000	2.16843000	5.36571100
0.00768000	2.16843000	5.27897400
0.00770000	2.16843000	5.27897400
0.00772000	2.16843000	5.19254400
0.00774000	2.16843000	5.19254400
0.00776000	2.16843000	5.10611500
0.00778000	2.25547500	5.01937700
0.00780000	2.25547500	5.01937700
0.00782000	2.25547500	4.93294800
0.00784000	2.25547500	4.93294800
0.00786000	2.25547500	4.84651800
0.00788000	2.25547500	4.75978100
0.00790000	2.25547500	4.75978100
0.00792000	2.25547500	4.67335100
0.00794000	2.25547500	4.67335100
0.00796000	2.25547500	4.58661400
0.00798000	2.25547500	4.50018500
0.00800000	2.25547500	4.50018500
0.00802000	2.25547500	4.50018500
0.00804000	2.34221200	4.41375500
0.00806000	2.34221200	4.32701800
0.00808000	2.34221200	4.32701800
0.00810000	2.34221200	4.32701800
0.00812000	2.34221200	4.24058800
0.00814000	2.34221200	4.24058800
0.00816000	2.34221200	4.24058800
0.00818000	2.42894900	4.15415900
0.00820000	2.34221200	4.15415900
0.00822000	2.34221200	4.15415900
0.00824000	2.42894900	4.15415900
0.00826000	2.42894900	4.06742100
0.00828000	2.42894900	3.98099200
0.00830000	2.42894900	3.98099200
0.00832000	2.42894900	3.98099200
0.00834000	2.42894900	3.89425400
0.00836000	2.42894900	3.89425400
0.00838000	2.42894900	3.89425400
0.00840000	2.42894900	3.89425400
0.00842000	2.42894900	3.89425400
0.00844000	2.42894900	3.80782500
0.00846000	2.51568700	3.80782500
0.00848000	2.51568700	3.80782500
0.00850000	2.51568700	3.80782500
0.00852000	2.51568700	3.80782500
0.00854000	2.51568700	3.80782500
0.00856000	2.51568700	3.80782500
0.00858000	2.51568700	3.80782500
0.00860000	2.51568700	3.72139500
0.00862000	2.60242400	3.72139500
0.00864000	2.51568700	3.72139500
0.00866000	2.60242400	3.72139500
0.00868000	2.60242400	3.72139500
0.00870000	2.60242400	3.72139500
0.00872000	2.60242400	3.72139500
0.00874000	2.60242400	3.72139500
0.00876000	2.60242400	3.72139500
0.00878000	2.68916100	3.80782500
0.00880000	2.60242400	3.80782500
0.00882000	2.60242400	3.80782500
0.00884000	2.60242400	3.80782500
0.00886000	2.68916100	3.80782500
0.00888000	2.68916100	3.80782500
0.00890000	2.68916100	3.80782500
0.00892000	2.68916100	3.80782500
0.00894000	2.68916100	3.89425400
0.00896000	2.68916100	3.89425400
0.00898000	2.68916100	3.89425400
0.00900000	2.68916100	3.98099200
0.00902000	2.68916100	3.98099200
0.00904000	2.77589800	3.98099200
0.00906000	2.77589800	3.98099200
0.00908000	2.77589800	3.98099200
0.00910000	2.77589800	4.06742100
0.00912000	2.77589800	4.06742100
0.00914000	2.77589800	4.06742100
